UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
SP;IPORANGA;1390;764;0;41;2;154;38;0;1;20;301;24;10;0;21;2;0;0;0;0;1;11
SP;IPUA;8975;5109;0;292;96;840;247;0;219;37;1120;583;110;0;155;101;0;0;0;0;0;66
SP;IRACEMAPOLIS;18345;9813;0;612;513;1542;650;0;71;79;2868;790;120;0;343;797;0;2;0;1;0;144
SP;IRAPUA;4606;2756;0;152;45;462;117;0;2;14;512;161;128;0;179;54;0;0;0;0;2;22
SP;IRAPURU;3724;2332;0;112;34;401;77;0;8;19;475;68;33;0;112;42;1;0;0;0;0;10
SP;ITABERA;10988;5483;0;443;213;1097;229;0;4;73;2181;406;81;0;310;368;1;1;0;1;6;91
SP;ITAI;16305;9432;0;642;212;1720;592;0;5;92;1948;389;235;0;537;336;16;1;0;6;1;141
SP;ITAJOBI;13629;7341;0;677;113;1751;357;0;11;34;2136;420;79;0;493;113;1;1;0;0;2;100
SP;ITAJU;1835;1041;0;96;13;240;68;0;0;8;222;24;36;0;62;18;2;0;0;0;0;5
SP;ITANHAEM;57001;31825;0;1406;395;3521;2484;2;119;333;12418;2353;139;1;1166;270;4;12;0;41;14;498
SP;ITAOCA;1300;627;0;52;1;112;29;0;1;15;407;17;11;0;21;0;0;0;0;0;0;7
SP;ITAPECERICA DA SERRA;90294;53090;0;2441;687;5768;3880;4;25;671;17752;2862;769;0;602;884;1;18;0;36;8;796
SP;ITAPETININGA;114682;59419;0;3186;718;8082;3677;0;356;460;24933;8909;569;0;2491;976;3;16;0;44;40;803
SP;ITAPEVA;70868;36349;0;2375;1224;5870;2121;4;24;375;14205;3527;525;0;1679;2037;2;9;0;10;15;517
SP;ITAPEVI;117604;72211;0;2239;650;6746;4643;0;35;522;24605;3713;242;0;632;651;0;7;0;37;19;652
SP;ITAPIRA;63660;31782;0;1896;261;4936;2377;0;697;139;16510;3064;199;0;707;363;20;6;0;6;7;690
SP;ITAPIRAPUA PAULISTA;1882;802;0;51;0;229;54;0;0;23;625;30;26;0;26;1;0;0;0;0;1;14
SP;ITAPOLIS;35972;19744;0;1416;301;3483;1209;0;184;150;6241;1283;261;0;1034;371;7;2;0;3;18;265
SP;ITAPORANGA;8947;4826;0;315;145;900;220;0;1;28;1624;267;99;0;234;205;0;1;0;3;3;76
SP;ITAPUI;8248;4561;0;474;40;599;318;0;67;44;1372;427;69;0;161;54;2;0;0;0;3;57
SP;ITAPURA;1949;1168;0;41;3;146;38;0;2;11;325;41;21;0;151;1;0;0;0;0;0;1
SP;ITAQUAQUECETUBA;154783;101815;0;3540;881;9548;6626;0;367;561;24962;2606;493;0;953;1278;0;12;0;96;20;1025
SP;ITARARE;28883;15980;0;1079;343;2272;963;1;159;93;5676;917;268;0;495;418;2;7;0;3;9;198
SP;ITARIRI;5713;2949;0;449;64;541;161;0;4;79;1037;172;33;0;105;69;1;2;0;5;2;40
SP;ITATIBA;95193;57461;0;2581;506;7873;4398;2;80;279;15250;3218;392;1;1071;794;5;19;0;24;14;1225
SP;ITATINGA;11344;6815;0;303;113;1025;427;1;12;76;1558;320;160;0;303;160;1;1;0;2;4;63
SP;ITIRAPINA;10338;5891;0;506;138;862;381;0;65;67;1429;325;79;0;295;231;2;1;0;2;3;61
SP;ITIRAPUA;3470;2213;0;97;6;358;140;0;3;15;507;31;25;0;51;10;0;0;0;0;1;13
SP;ITOBI;5263;2792;0;215;23;451;188;0;8;39;1183;132;126;0;52;24;3;0;0;1;2;24
SP;ITU;141207;80336;0;4145;1340;10768;5778;1;270;533;26353;4474;748;2;2115;2194;1;99;0;50;27;1973
SP;ITUPEVA;48902;27401;0;1756;1332;4405;2006;0;113;173;7420;1145;157;0;584;1619;1;12;0;11;15;752
SP;ITUVERAVA;30340;16180;0;732;437;2622;891;0;414;77;4915;2205;168;0;770;597;3;1;0;2;8;318
SP;JABORANDI;4593;2104;0;227;71;455;122;0;21;14;894;375;63;0;120;91;0;0;0;0;1;35
SP;JABOTICABAL;63577;32331;0;2312;312;5452;2181;2;818;131;12239;4321;222;0;1879;596;5;19;0;12;17;728
SP;JACAREI;158097;101336;0;2975;1049;9972;6594;1;221;645;25993;3064;345;0;2337;1771;2;20;0;117;20;1635
SP;JACI;5389;2743;0;255;71;651;163;0;2;10;977;161;17;0;216;84;0;0;0;0;1;38
SP;JACUPIRANGA;10221;4936;2;446;127;768;291;13;7;70;2199;378;419;0;290;191;2;4;0;3;0;75
SP;JAGUARIUNA;47179;26115;0;1178;171;3506;1899;0;86;98;10163;2272;121;1;713;217;2;6;0;14;10;607
SP;JALES;50857;22994;0;1318;392;4258;1329;0;233;63;11894;4846;108;0;2267;672;37;10;0;5;13;418
SP;JAMBEIRO;3484;2014;0;142;24;386;145;0;2;54;506;20;15;0;85;31;0;1;0;8;2;49
SP;JANDIRA;65562;40369;0;1201;299;4230;2797;0;22;323;12555;2168;174;0;378;328;0;7;0;18;9;684
SP;JARDINOPOLIS;29445;16287;0;1226;318;2601;985;0;306;127;4472;1332;185;0;630;694;1;5;0;2;12;262
SP;JARINU;24575;14674;0;710;61;2222;987;0;11;116;4555;441;67;0;408;83;3;4;0;1;3;229
SP;JAU;113609;61563;3;2597;614;7901;4604;1;705;336;23274;7446;509;0;2136;872;15;11;0;21;20;981
SP;JERIQUARA;2212;1309;0;85;42;218;103;0;2;9;284;13;25;0;70;35;2;0;0;0;0;15
SP;JOANOPOLIS;11723;6140;0;505;37;1134;376;0;6;58;2665;470;26;0;164;24;1;0;0;3;3;111
SP;JOAO RAMALHO;2184;1378;0;46;8;219;55;0;0;15;297;46;55;0;43;10;0;0;0;1;0;11
SP;JOSE BONIFACIO;33543;15212;0;1055;518;2900;818;0;110;83;7659;2542;188;0;1372;832;7;3;0;0;6;238
SP;JULIO MESQUITA;2001;1342;0;47;3;146;59;0;1;9;249;17;32;0;83;8;0;0;0;0;0;5
SP;JUMIRIM;1962;1111;0;138;25;245;46;0;2;20;251;16;8;0;43;36;0;0;0;7;1;13
SP;JUNDIAI;360971;226212;0;8176;3822;26657;17519;3;216;858;51001;8935;1233;0;4182;5827;3;65;2;235;53;5972
SP;JUNQUEIROPOLIS;14601;7872;0;570;134;1236;318;0;93;41;2543;734;196;0;539;218;1;4;0;0;12;90
SP;JUQUIA;9206;5044;0;483;59;776;291;0;6;54;1746;325;69;0;232;58;0;2;0;8;1;52
SP;JUQUITIBA;18977;11460;0;720;81;1513;1050;0;6;153;3109;211;126;0;260;103;1;4;0;10;3;167
SP;LAGOINHA;4281;1991;0;181;6;434;133;0;4;26;1366;35;26;0;43;5;0;0;0;1;1;29
SP;LARANJAL PAULISTA;21157;11912;0;889;161;1996;852;0;19;115;3176;756;335;0;532;179;2;5;0;1;3;224
SP;LAVINIA;3128;1623;0;84;32;333;80;0;6;6;623;153;23;0;106;50;0;0;0;0;0;9
SP;LAVRINHAS;3908;2278;0;95;15;258;149;0;12;18;916;67;13;0;48;12;1;0;0;1;0;25
SP;LEME;81834;40143;0;2619;678;6308;2699;0;1071;244;18607;6267;681;0;953;905;15;7;0;16;19;602
SP;LENCOIS PAULISTA;56429;30185;0;1914;654;4314;1852;0;221;313;10051;2954;443;0;1512;1557;9;6;0;25;12;407
SP;LIMEIRA;246648;141073;0;5136;3069;18816;9319;2;454;944;46647;9852;791;0;3210;4584;8;44;0;28;44;2627
SP;LINDOIA;6015;3486;0;221;22;532;172;0;3;25;1192;171;33;0;81;21;0;3;0;1;1;51
SP;LINS;64931;33081;0;1399;1613;3665;1776;0;159;143;12562;4694;221;0;2133;2992;21;3;0;17;6;446
SP;LORENA;52291;30529;0;992;184;3185;2060;0;100;213;11678;1812;65;0;605;273;3;9;0;13;5;565
SP;LOURDES;1327;745;0;33;1;122;22;0;1;5;287;65;15;0;27;2;0;0;0;0;1;1
SP;LOUVEIRA;38108;21116;0;1085;562;2981;1346;0;18;171;8491;934;117;0;357;487;0;6;0;4;8;425
SP;LUCELIA;14145;7792;0;389;259;1036;307;0;24;37;2532;700;226;0;370;401;0;1;0;1;3;67
SP;LUCIANOPOLIS;1490;937;0;51;16;192;40;0;0;12;157;5;26;0;29;19;0;0;0;0;0;6
SP;LUIS ANTONIO;8189;4808;0;303;169;654;247;0;19;32;879;211;207;0;252;318;2;2;0;1;1;84
SP;LUIZIANIA;2610;1462;0;91;17;270;42;0;3;6;474;81;53;0;80;21;0;0;0;0;0;10
SP;LUPERCIO;2121;1336;0;51;9;175;93;0;3;8;342;18;36;0;35;9;0;0;0;0;0;6
SP;LUTECIA;1661;1015;0;63;10;208;47;0;1;16;197;26;20;0;47;5;0;1;0;0;0;5
SP;MACATUBA;12107;7007;0;456;144;939;341;0;63;43;1905;453;97;0;435;171;2;0;0;1;3;47
SP;MACAUBAL;6029;3451;0;163;27;570;177;0;11;27;999;239;27;0;286;26;1;0;0;0;2;23
SP;MACEDONIA;2430;1363;0;53;11;303;50;0;0;8;408;77;18;0;109;18;0;0;0;0;2;10
SP;MAGDA;2509;1476;0;129;30;282;70;0;3;20;266;45;21;0;116;43;0;0;0;0;0;8
SP;MAIRINQUE;35472;22372;0;675;112;2646;1260;0;24;137;6493;752;133;0;419;158;0;6;0;21;4;260
SP;MAIRIPORA;61240;37165;0;2044;328;5118;2803;0;17;300;9776;1432;138;0;750;325;0;20;0;56;34;934
SP;MANDURI;7465;4397;0;313;50;723;194;0;4;60;1016;168;127;0;273;92;2;2;0;3;0;41
SP;MARABA PAULISTA;2054;1143;0;54;3;243;52;0;0;8;414;39;24;0;64;2;0;0;0;2;0;6
SP;MARACAI;9944;5289;0;357;131;857;228;0;43;67;2027;369;58;0;315;169;0;0;0;2;0;32
SP;MARAPOAMA;2899;1279;0;207;45;391;73;0;4;10;461;50;18;0;215;116;0;1;0;1;1;27
SP;MARIAPOLIS;1982;1169;0;61;4;198;45;0;1;8;336;73;33;0;38;5;0;1;0;0;0;10
SP;MARILIA;187752;104157;0;3607;1132;12522;6999;4;827;400;39976;11263;575;0;2940;1362;62;28;0;9;23;1866
SP;MARINOPOLIS;1457;785;0;71;0;148;15;0;2;7;231;57;14;0;121;0;0;0;0;0;0;6
SP;MARTINOPOLIS;16636;9520;0;548;167;1518;454;0;5;62;2447;839;155;0;569;260;0;2;0;1;5;84
SP;MATAO;74047;39923;0;1754;769;5415;2445;0;351;128;15488;3451;458;0;2063;1136;13;11;0;6;24;612
SP;MAUA;256619;170464;0;4254;1142;12708;10756;0;105;1239;42954;6511;1538;0;1335;1628;7;21;3;73;39;1842
SP;MENDONCA;4286;2314;0;153;83;406;122;0;0;11;581;123;32;0;295;139;1;3;0;1;0;22
SP;MERIDIANO;3659;1714;0;184;107;289;89;0;4;14;514;101;20;0;351;261;0;1;0;0;0;10
SP;MESOPOLIS;1236;690;0;24;6;110;21;0;3;12;217;35;19;0;90;9;0;0;0;0;0;0
SP;MIGUELOPOLIS;13189;7464;0;292;96;1081;407;0;129;21;1869;961;100;0;510;156;5;1;0;2;2;93
SP;MINEIROS DO TIETE;7860;4824;0;269;109;604;303;0;28;31;992;166;52;0;252;190;2;0;0;3;0;35
SP;MIRA ESTRELA;2122;1240;0;53;3;289;54;0;0;6;258;39;30;0;140;4;0;0;0;0;0;6
SP;MIRACATU;10821;5438;0;791;144;940;311;0;4;69;2285;315;53;0;272;138;0;1;0;8;5;47
SP;MIRANDOPOLIS;20155;9756;0;536;475;1756;510;1;61;51;4099;1139;184;0;766;715;5;1;0;0;7;93
SP;MIRANTE DO PARANAPANEMA;9912;5437;0;359;35;1014;209;0;4;69;2092;245;105;0;276;37;1;0;0;2;4;23
SP;MIRASSOL;51026;26817;0;1401;426;4395;1883;0;163;84;10508;2347;126;0;1648;636;3;8;0;14;11;556
SP;MIRASSOLANDIA;3050;1701;0;100;8;346;85;0;0;19;565;49;17;0;133;11;0;0;0;0;0;16
SP;MOCOCA;50875;27807;0;1386;511;4029;1527;0;206;178;10017;2950;368;0;718;726;4;6;0;31;4;407
SP;MOGI DAS CRUZES;285644;182362;3;6880;1778;20448;13908;12;331;1035;33910;6049;1444;0;4589;8215;5;48;7;269;52;4299
SP;MOGI-GUACU;131296;69497;0;2662;1635;8727;4332;1;681;536;30599;6997;509;1;1749;2125;13;17;0;14;15;1186
SP;MOGI-MIRIM;80924;43741;0;2310;304;6687;2922;2;406;251;17388;3542;298;0;1455;391;7;24;0;14;20;1162
SP;MOMBUCA;2532;1466;0;132;47;246;65;0;3;10;372;35;20;0;81;50;0;0;0;1;0;4
SP;MONCOES;1965;844;0;95;35;215;31;0;0;13;290;25;12;0;175;223;0;0;0;0;0;7
SP;MONGAGUA;28524;16855;0;600;108;1833;1411;1;62;145;5457;946;124;0;545;124;1;5;0;22;36;249
SP;MONTE ALEGRE DO SUL;7057;3574;0;269;16;705;293;0;4;57;1695;179;51;0;91;23;0;1;0;2;5;92
SP;MONTE ALTO;45369;20252;0;1689;264;3751;1473;0;181;110;11900;4364;115;0;690;242;5;7;0;4;12;310
SP;MONTE APRAZIVEL;18631;10041;0;699;167;1857;612;0;70;63;3161;477;275;0;795;239;5;0;0;20;7;143
SP;MONTE AZUL PAULISTA;15658;8010;0;585;102;1701;535;0;127;73;2373;1146;189;0;488;120;0;1;0;1;5;202
SP;MONTE CASTELO;2812;1647;0;113;76;239;56;0;4;12;442;44;12;0;101;50;0;0;0;1;1;14
SP;MONTE MOR;40097;25166;0;1130;291;3167;1326;0;35;145;6442;878;179;0;647;405;7;3;0;11;7;258
SP;MONTEIRO LOBATO;3437;1846;0;178;74;378;125;1;1;45;637;28;16;0;30;14;0;2;0;19;1;42
SP;MORRO AGUDO;20854;9685;0;780;465;1847;650;0;166;64;3029;2354;206;0;717;660;3;0;0;0;9;219
SP;MORUNGABA;11751;7206;0;446;82;1155;500;0;4;68;1693;196;31;0;154;103;1;0;0;4;1;107
SP;MOTUCA;2704;1548;0;154;25;286;71;0;7;12;398;27;30;0;84;49;0;1;0;0;1;11
SP;MUNICIPIO NAO INFORMADO;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SP;MURUTINGA DO SUL;2722;1485;0;86;4;298;67;0;5;21;468;120;25;0;122;6;4;0;0;0;0;11
SP;NANTES;1347;845;0;31;22;153;26;0;1;12;124;11;21;0;49;42;0;1;0;0;0;9
SP;NARANDIBA;2951;1835;0;113;31;240;57;0;0;18;405;88;26;0;73;58;0;0;0;0;0;7
SP;NATIVIDADE DA SERRA;3367;1732;0;140;7;413;119;0;3;57;777;18;11;0;60;8;0;0;0;3;1;18
SP;NAZARE PAULISTA;14530;7824;0;806;122;1296;437;0;10;49;3143;252;79;0;262;124;1;4;0;8;7;106
SP;NEVES PAULISTA;6546;3943;0;206;38;650;214;0;11;14;943;144;30;0;269;39;0;0;0;0;0;45
SP;NHANDEARA;8274;4736;0;203;54;882;253;0;26;24;1181;340;67;0;353;72;0;1;0;3;0;79
SP;NIPOA;3368;1926;0;107;50;305;62;0;1;12;535;66;36;0;178;85;1;1;0;0;0;3
SP;NOVA ALIANCA;4549;2709;0;196;14;479;114;0;10;14;673;96;20;0;187;22;1;0;0;0;0;14
SP;NOVA CAMPINA;3633;1909;0;140;42;312;116;0;0;26;881;72;27;0;51;49;0;0;0;0;0;8
SP;NOVA CANAA PAULISTA;1345;825;0;34;2;137;19;0;0;11;193;20;8;0;90;5;0;0;0;0;0;1
SP;NOVA CASTILHO;836;491;0;26;6;108;16;0;0;3;109;18;7;0;41;9;0;0;0;0;1;1
SP;NOVA EUROPA;6449;3740;0;231;99;597;228;0;9;37;699;77;155;0;323;199;0;4;0;0;4;47
SP;NOVA GRANADA;15332;7913;0;457;281;1273;388;0;88;74;2995;671;159;1;500;464;1;1;0;2;6;58
SP;NOVA GUATAPORANGA;1478;896;0;55;12;113;26;0;2;7;248;17;16;0;76;7;0;1;0;0;0;2
SP;NOVA INDEPENDENCIA;2879;1524;0;116;35;245;46;1;1;14;296;81;17;0;136;355;0;0;0;0;1;11
SP;NOVA LUZITANIA;1993;1272;0;48;5;170;39;0;1;7;277;51;26;0;86;9;0;0;0;0;0;2
SP;NOVA ODESSA;49303;29936;0;1046;222;4050;1918;0;140;163;8430;1906;153;1;612;238;1;6;0;11;4;466
SP;NOVAIS;2862;1504;0;137;88;237;70;0;1;16;477;33;57;0;118;116;0;0;0;0;2;6
SP;NOVO HORIZONTE;33193;16467;0;1186;402;2683;1129;0;146;87;6546;1709;422;0;1407;691;20;4;0;9;7;278
SP;NUPORANGA;5097;2934;0;271;67;641;167;0;20;32;459;111;142;0;104;107;1;0;0;0;2;39
SP;OCAUCU;2888;1676;0;142;19;320;91;0;0;19;438;22;36;0;77;23;2;0;0;1;1;21
SP;OLEO;1539;974;0;46;6;164;49;0;0;22;188;24;11;0;42;6;0;0;0;0;0;7
SP;OLIMPIA;45925;24752;0;1050;190;3999;1612;0;191;135;9020;2409;242;0;1414;487;7;3;0;3;6;405
SP;ONDA VERDE;2708;1488;0;131;38;234;71;0;1;13;329;34;36;0;222;99;1;0;0;0;0;11
SP;ORIENTE;3873;2243;0;104;45;369;115;0;5;23;520;85;35;0;85;219;0;0;0;1;0;24
SP;ORINDIUVA;4910;2397;0;321;56;805;106;0;2;30;457;96;64;0;319;231;0;1;0;0;0;25
SP;ORLANDIA;37151;17681;0;1125;576;2824;1321;0;435;93;6788;4033;388;0;586;847;1;2;0;22;10;419
SP;OSASCO;469252;297252;2;9582;2491;29645;23242;3;238;2082;74798;15704;2550;1;2923;3026;2;47;0;172;58;5434
SP;OSCAR BRESSANE;1626;940;0;72;8;253;57;0;0;9;203;17;11;0;39;9;0;0;0;0;0;8
SP;OSVALDO CRUZ;26201;13308;0;526;860;1785;736;0;200;38;4894;1535;136;0;753;1238;2;5;0;2;9;174
SP;OURINHOS;86464;43653;0;2342;830;6184;2915;4;341;194;19005;6430;612;0;2024;1179;10;7;0;21;20;693
SP;OURO VERDE;4721;2742;0;152;37;397;75;0;4;9;841;150;70;0;170;57;0;1;0;1;2;13
SP;OUROESTE;7839;4235;0;256;253;704;202;0;6;30;986;434;50;0;518;112;0;2;0;1;2;48
SP;PACAEMBU;7892;4680;0;215;168;730;181;0;12;29;1028;244;45;0;278;252;0;0;0;0;3;27
SP;PALESTINA;7585;4609;0;211;53;825;221;0;6;24;899;145;58;0;349;144;0;2;0;0;1;38
SP;PALMARES PAULISTA;5423;3149;0;120;67;405;130;0;2;18;1008;95;115;0;163;140;0;0;0;0;1;10
SP;PALMEIRA D'OESTE;8099;4354;0;277;58;885;168;0;5;20;1224;393;46;0;548;80;0;0;0;1;2;38
SP;PALMITAL;17181;8858;0;788;303;1853;520;0;138;45;2445;932;70;0;606;440;12;0;0;2;9;160
SP;PANORAMA;11124;5299;0;400;196;895;162;0;39;20;2371;879;30;0;496;271;1;5;0;5;5;50
SP;PARAGUACU PAULISTA;33118;17009;0;921;393;2226;747;0;75;193;6363;2534;263;0;1417;850;3;0;0;1;3;120
SP;PARAIBUNA;12110;7127;0;304;18;1065;381;1;5;127;2489;134;96;0;237;26;3;1;0;1;1;94
SP;PARAISO;4630;2559;0;208;70;518;92;0;3;16;477;59;112;0;390;107;0;0;0;0;0;19
SP;PARANAPANEMA;13008;7065;0;728;187;1557;420;0;5;62;1575;331;107;0;573;242;4;2;0;4;3;143
SP;PARANAPUA;3190;1665;0;119;21;355;75;1;6;24;569;103;33;0;176;25;5;2;0;1;1;9
SP;PARAPUA;7545;4014;0;409;127;756;178;1;9;20;1139;288;69;0;340;146;0;1;0;0;4;44
SP;PARDINHO;4986;2724;0;201;78;579;224;0;3;45;617;110;39;0;115;200;0;0;0;0;3;48
SP;PARIQUERA-ACU;11321;5653;0;485;54;872;305;0;8;46;2612;649;36;0;417;74;7;2;0;8;7;86
SP;PARISI;1870;1000;0;47;7;181;39;0;1;8;371;90;21;0;89;11;0;0;0;0;0;5
SP;PATROCINIO PAULISTA;8821;5237;0;377;91;896;305;0;5;31;1157;99;79;0;283;186;0;1;0;0;1;73
SP;PAULICEIA;6169;2978;0;385;77;528;107;1;10;19;1199;286;35;0;392;116;0;2;0;1;1;32
SP;PAULINIA;90116;53104;0;2546;2294;6693;3738;0;97;249;11460;1606;425;0;1932;4490;13;19;0;19;48;1383
SP;PAULISTANIA;1146;645;0;36;32;134;28;0;0;17;151;15;16;0;36;28;0;0;0;0;0;8
SP;PAULO DE FARIA;4648;2925;0;149;56;425;135;0;17;26;455;117;69;0;176;72;0;2;0;0;0;24
SP;PEDERNEIRAS;36377;18662;0;1222;268;2907;1072;1;83;120;8331;1952;259;0;863;391;3;3;0;30;6;204
SP;PEDRA BELA;5218;2672;0;301;29;605;149;0;1;19;1239;50;19;0;74;33;0;1;0;1;1;24
SP;PEDRANOPOLIS;2032;1055;0;58;8;217;46;0;1;11;393;68;17;0;124;24;0;0;0;1;0;9
SP;PEDREGULHO;10643;6539;0;337;31;1054;460;0;33;62;1419;143;143;0;282;32;4;0;0;0;3;101
SP;PEDREIRA;39556;17806;0;864;73;3086;1456;0;50;161;12239;2898;97;0;376;107;0;1;0;2;5;335
SP;PEDRINHAS PAULISTA;2575;1193;0;212;43;417;75;0;16;13;395;40;11;0;73;67;0;0;0;0;0;20
SP;PEDRO DE TOLEDO;4500;2489;0;202;24;359;160;0;4;50;863;151;24;0;112;25;0;1;0;6;1;29
SP;PENAPOLIS;57294;25858;0;1686;424;4350;1643;0;174;164;13123;6219;360;0;2145;632;8;10;0;4;13;481
SP;PEREIRA BARRETO;18833;9620;0;457;182;1328;469;0;85;53;3324;1839;125;0;1043;199;14;1;0;1;12;81
SP;PEREIRAS;4746;2666;0;265;28;440;173;0;1;23;785;123;38;0;105;67;0;0;0;2;4;26
SP;PERUIBE;43278;24480;0;743;135;2824;1757;0;92;261;8896;2282;119;0;899;123;4;18;0;53;114;478
SP;PIACATU;3744;2094;0;115;46;411;89;0;6;9;618;159;30;0;92;54;0;1;0;0;0;20
SP;PIEDADE;42396;21689;0;1897;275;4631;1253;4;12;181;9692;1268;112;0;776;269;1;7;0;9;3;317
SP;PILAR DO SUL;26517;13299;0;1301;371;3008;699;1;19;115;5579;636;105;0;629;558;0;6;0;5;4;182
SP;PINDAMONHANGABA;106469;64309;0;2137;852;6163;4095;0;189;540;22164;2555;213;0;1508;707;8;12;3;44;26;944
SP;PINDORAMA;10064;6004;0;359;49;819;313;0;6;47;1711;292;78;0;278;51;0;0;0;0;1;56
SP;PINHALZINHO;11983;6952;0;521;54;1323;432;0;3;78;1978;284;26;0;170;43;2;2;0;0;13;102
SP;PIQUEROBI;2084;1183;0;72;15;250;52;0;0;14;350;53;15;0;53;20;1;0;0;1;0;5
SP;PIQUETE;7048;4455;0;186;19;512;271;0;18;46;1312;52;17;0;93;15;0;0;0;2;0;50
SP;PIRACAIA;22133;11925;0;621;73;1914;883;1;14;99;5331;578;26;2;350;47;7;4;0;7;10;241
SP;PIRACICABA;346248;201869;0;8076;2453;28000;14579;13;626;948;63574;8690;1742;0;6300;4512;31;57;0;91;64;4623
SP;PIRAJU;22924;13448;0;590;84;1973;826;0;17;104;3895;817;94;0;732;109;11;1;0;5;7;211
SP;PIRAJUI;14279;8346;0;362;22;1149;530;2;11;31;2493;601;106;0;452;60;3;1;0;0;3;107
SP;PIRANGI;8688;4358;0;418;269;1139;244;1;4;26;1072;333;94;0;291;372;0;1;0;0;3;63
SP;PIRAPORA DO BOM JESUS;10135;6040;0;319;37;663;361;0;8;74;1990;331;140;0;70;36;0;0;0;4;4;58
SP;PIRAPOZINHO;18507;10098;0;520;165;1380;451;0;7;65;3644;1149;134;0;548;212;0;2;0;0;6;126
SP;PIRASSUNUNGA;63599;35120;0;1297;665;4106;2331;1;280;166;13392;2567;266;0;1428;1322;34;43;0;7;14;560
SP;PIRATININGA;10191;6192;0;323;67;1042;388;0;17;40;1380;194;52;0;293;84;1;3;0;3;4;108
SP;PITANGUEIRAS;23415;11594;0;997;285;1818;637;0;146;58;4196;1705;366;0;867;558;1;2;0;0;6;179
SP;PLANALTO;3533;1669;0;246;64;299;64;0;2;14;468;107;61;0;276;245;0;0;0;0;2;16
SP;PLATINA;1738;939;0;79;10;223;28;0;1;16;325;20;21;0;49;21;0;0;0;0;0;6
SP;POA;60145;40548;0;1010;336;3735;3097;1;105;243;8187;1186;125;0;557;334;5;12;0;27;12;625
SP;POLONI;4068;2227;0;203;37;443;129;0;5;11;632;56;63;0;186;45;0;0;0;0;1;30
SP;POMPEIA;15887;9295;0;366;94;1644;490;0;76;23;2812;445;82;0;349;82;2;3;0;0;6;118
SP;PONGAI;2636;1643;0;77;12;297;72;0;0;14;280;48;22;0;116;33;1;0;0;0;0;21
SP;PONTAL;23724;12493;0;1101;359;1776;661;0;86;49;3271;1410;609;0;1048;686;2;0;0;1;31;141
SP;PONTALINDA;2134;1182;0;43;0;183;45;0;0;22;430;80;46;0;94;5;0;1;0;0;0;3
SP;PONTES GESTAL;1770;1008;0;71;20;183;43;0;0;4;203;30;22;0;113;65;0;0;0;0;0;8
SP;POPULINA;2803;1687;0;60;7;275;73;0;7;12;400;73;14;0;164;12;3;0;0;0;0;16
SP;PORANGABA;6350;3686;0;217;27;677;220;2;6;23;1137;166;29;0;102;21;0;2;0;1;5;29
SP;PORTO FELIZ;40263;22786;0;1477;236;3575;1460;3;50;145;7449;1439;234;0;633;362;1;2;0;32;3;376
SP;PORTO FERREIRA;46943;23076;0;1255;783;3248;1556;0;186;134;12293;1882;193;0;834;1080;3;2;0;1;23;394
SP;POTIM;8295;4560;0;91;16;452;381;0;11;64;2300;225;34;0;91;28;0;1;0;0;5;36
SP;POTIRENDABA;14716;7879;0;587;225;1551;390;1;69;27;2084;711;99;0;641;377;1;1;0;0;5;68
SP;PRACINHA;847;524;0;16;9;69;11;0;1;5;174;9;15;0;13;1;0;0;0;0;0;0
SP;PRADOPOLIS;11881;6060;0;517;371;958;377;0;44;41;1330;613;350;0;510;635;0;1;0;3;2;69
SP;PRAIA GRANDE;176885;94330;0;2440;565;9218;8198;1;334;460;40205;15208;330;0;2610;588;9;50;0;73;60;2206
SP;PRATANIA;4550;2078;0;150;344;287;111;0;3;26;474;23;98;0;339;603;0;0;0;0;0;14
SP;PRESIDENTE ALVES;2495;1508;0;72;25;235;66;0;1;15;362;19;66;0;95;22;0;0;0;0;0;9
SP;PRESIDENTE BERNARDES;9555;5226;0;296;93;1080;316;0;3;45;1698;276;52;0;298;117;0;0;0;3;0;52
SP;PRESIDENTE EPITACIO;32536;16266;0;653;313;2204;825;0;254;98;6570;3211;182;0;1420;338;6;5;0;7;13;171
SP;PRESIDENTE PRUDENTE;187184;102214;0;4267;1095;15346;6219;0;176;437;38083;9500;751;1;4921;1660;5;31;0;48;53;2377
SP;PRESIDENTE VENCESLAU;30524;14870;0;725;336;2564;783;0;18;83;6423;2973;80;0;939;505;4;0;0;4;4;213
SP;PROMISSAO;27939;14476;0;760;287;1938;790;0;57;171;5175;2255;221;0;1101;542;7;0;0;4;1;154
